LinkedIn,Twitter,Facebook,Industry Groups,Number of Funding Rounds,Closed Date,Last Equity Funding Type,IPO Status,Organization Name,CB Rank (Company),Website,Total Funding Amount,Total Funding Amount Currency,Postal Code,Phone Number,Contact Email,Number of Exits,SEMrush - Global Traffic Rank,city,country,Regions,State,Founded Year 5+,Operating Status (Labeled),Company Type (Labeled),employees counts,Within One Year,Total Funding Amount Preprocessed
1,0,0,"Design, Manufacturing, Science and Engineering",0.0,0,0,0,Dileka Aerospace,오,1,0.0,0,620001,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,0,"Other, Science and Engineering, Transportation",6.0,0,Seed,0,Odys Aviation,사,1,15900000.0,USD,0,0,0,0.0,오,,us,Greater Los Angeles Area,Western US,1,1,1,2.0,0,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software",4.0,0,Series A,0,ToffeeX,사,1,6000000.0,GBP,0,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Science and Engineering, Software, Transportation",12.0,0,Seed,0,Scout Space,사,1,355000.0,USD,22303,0,1,0.0,일,,us,Washington DC Metro Area,Southern US,1,1,1,2.0,1,0
1,0,0,"Food and Beverage, Health Care, Manufacturing, Real Estate, Science and Engineering, Software, Transportation",2.0,0,Seed,0,AG5,사,1,7200000.0,EUR,0,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,1,0
1,0,0,"Energy, Manufacturing, Science and Engineering, Sustainability, Transportation",2.0,0,Venture - Series Unknown,0,BON V Aero,사,1,60000000.0,INR,752054,0,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,1,0
1,0,0,Science and Engineering,5.0,0,Seed,0,Cloudline,사,1,10340000.0,USD,8001,0,0,0.0,오,,,Europe,and Africa (EMEA),1,1,1,2.0,1,0
1,1,0,"Hardware, Internet Services, Science and Engineering",3.0,0,Series A,0,UTVATE,사,1,13587000.0,USD,0,1,0,0.0,일,silicon_valley,us,San Francisco Bay Area,Western US,1,1,1,2.0,0,0
1,0,0,"Science and Engineering, Transportation",4.0,0,Seed,0,Hypr Space (Hybrid Propulsion for Space),사,1,4350000.0,EUR,0,0,0,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,1,0
1,1,1,"Blockchain and Cryptocurrency, Information Technology, Other, Science and Engineering",3.0,0,Series A,0,3IPK,오,1,0.0,USD,84104,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,1,0
1,1,1,"Science and Engineering, Transportation",0.0,0,0,0,Droniq,오,1,0.0,0,0,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,0,0,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3.0,0,Series A,0,Verijet,사,1,14068628.0,USD,33054,1,0,0.0,일,,us,Greater Miami Area,Southern US,1,1,1,3.0,0,0
1,1,0,"Science and Engineering, Transportation",4.0,0,Series B,0,Latitude,사,1,37850000.0,EUR,0,0,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,3.0,1,0
1,1,0,"Manufacturing, Science and Engineering, Transportation",3.0,0,Seed,0,Agile Space Industries,사,1,18140000.0,USD,81301,1,1,0.0,일,,us,Western US,Western US,1,1,1,3.0,1,0
1,1,1,Science and Engineering,1.0,0,Seed,0,EndureAir,사,1,135000000.0,INR,0,1,0,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,3.0,0,0
1,0,0,"Manufacturing, Science and Engineering, Transportation",2.0,0,Venture - Series Unknown,0,Paradigm Parachute & Defense,사,1,6725000.0,USD,32534,1,0,0.0,오,,us,East Coast,Southern US,1,1,1,3.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Government and Military, Hardware, Navigation and Mapping, Science and Engineering, Software",0.0,0,0,0,Auterion GS,오,1,0.0,0,93021,1,1,0.0,오,,us,Greater Los Angeles Area,Western US,1,1,1,3.0,0,0
1,0,1,"Science and Engineering, Transportation, Travel and Tourism",0.0,0,0,0,Thrive Aviation,오,1,0.0,0,0,1,1,0.0,오,,us,Western US,Western US,1,1,1,3.0,0,0
1,0,0,"Hardware, Information Technology, Sales and Marketing, Science and Engineering, Software",1.0,0,Private Equity,0,Systron Donner,오,1,0.0,USD,94518,1,1,0.0,일,,us,San Francisco Bay Area,Western US,1,1,1,3.0,0,0
1,0,0,"Government and Military, Information Technology, Manufacturing, Science and Engineering, Transportation",0.0,0,0,0,Gen3 Defense and Aerospace,오,1,0.0,0,49512,1,0,0.0,일,,us,Great Lakes,Midwestern US,1,1,1,3.0,0,0
1,1,1,"Manufacturing, Science and Engineering, Transportation",0.0,0,0,0,EOS-X Space,오,1,0.0,0,28014,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,3.0,0,0
1,0,1,"Manufacturing, Science and Engineering",0.0,0,0,0,AeroGen-TEK,오,1,0.0,0,61944,1,1,0.0,일,,us,Great Lakes,Midwestern US,1,1,1,3.0,0,0
1,0,1,"Administrative Services, Professional Services, Science and Engineering, Transportation",0.0,0,0,0,Drangkro Aerospace,오,1,0.0,0,31201,1,1,0.0,일,,us,East Coast,Southern US,1,1,1,3.0,0,0
1,1,1,"Science and Engineering, Transportation, Travel and Tourism",6.0,0,Venture - Series Unknown,0,Space Perspective,삼,1,65083333.0,USD,32899,1,1,0.0,오,,us,East Coast,Southern US,1,1,1,4.0,1,0
1,1,0,"Design, Science and Engineering, Transportation",9.0,0,Series B,0,Stoke Space,삼,1,176199949.0,USD,0,1,1,0.0,오,,us,Greater Seattle Area,Western US,1,1,1,4.0,1,1
1,1,0,"Manufacturing, Science and Engineering, Transportation",2.0,0,Venture - Series Unknown,0,Crisalion Mobility,사,1,20400000.0,EUR,0,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,4.0,1,0
1,1,1,"Other, Professional Services, Science and Engineering, Transportation",1.0,0,Venture - Series Unknown,0,Global Crossing Airlines,사,1,10000000.0,USD,0,1,0,0.0,오,,us,Greater Miami Area,Southern US,1,1,1,4.0,0,0
1,1,0,"Manufacturing, Science and Engineering, Transportation",2.0,0,Series B,0,Overair,사,1,170000000.0,USD,92704,1,0,0.0,오,,us,Greater Los Angeles Area,Western US,1,1,1,4.0,0,0
1,0,0,"Data and Analytics, Manufacturing, Science and Engineering",2.0,0,Private Equity,0,Raptor Scientific,사,1,60000000.0,USD,0,0,0,0.0,오,,us,East Coast,Northeastern US,1,1,1,5.0,0,0
1,0,0,"Government and Military, Information Technology, Other, Transportation",0.0,0,0,0,Airbus U.S. Space and Defense,오,1,0.0,0,22209,1,0,0.0,오,,us,Washington DC Metro Area,Southern US,1,1,1,5.0,0,0
1,1,1,"Education, Energy, Information Technology, Manufacturing, Other, Professional Services, Science and Engineering, Sustainability, Transportation",0.0,0,0,0,Deutsche Aircraft,오,1,0.0,0,82234,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,5.0,0,0
1,1,1,"Government and Military, Information Technology, Manufacturing, Science and Engineering",0.0,0,0,0,Airboss Defense Group,오,1,0.0,0,20794,1,1,0.0,일,,us,Greater Baltimore-Maryland Area,Southern US,1,1,1,5.0,0,0
1,1,1,"Information Technology, Manufacturing, Media and Entertainment, Real Estate, Science and Engineering, Software",0.0,0,0,0,TECHIIA Holding,오,1,0.0,0,90066,1,1,0.0,오,,us,Greater Los Angeles Area,Western US,1,1,1,6.0,0,0
1,0,0,Science and Engineering,0.0,0,0,0,Radius Aerospace,오,1,0.0,0,71901,1,0,0.0,오,,us,Southern US,Southern US,1,1,1,7.0,0,0
1,1,1,"Energy, Science and Engineering, Transportation",0.0,0,0,0,Questum,오,1,0.0,0,0,1,1,0.0,일,,,Latin America,Latin America,1,1,1,7.0,0,0
1,1,1,"Science and Engineering, Transportation",0.0,0,0,0,Dassel Aviation Group,오,1,0.0,0,110070,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,9.0,0,0
1,0,0,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software",3.0,0,Venture - Series Unknown,0,Rizse,사,1,10418208.0,USD,0,0,1,0.0,오,,us,Southern US,Southern US,1,1,1,2.0,0,0
1,0,1,"Hardware, Science and Engineering, Software, Transportation",1.0,0,0,0,Rhoman Aerospace,오,1,0.0,USD,90029,1,1,0.0,일,,us,Greater Los Angeles Area,Western US,1,1,1,1.0,0,0
1,0,0,"Agriculture and Farming, Gaming, Hardware, Manufacturing, Natural Resources, Real Estate, Science and Engineering, Software",1.0,0,Seed,0,deepsafety,오,1,0.0,USD,12099,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Design, Hardware, Real Estate, Science and Engineering, Transportation",0.0,0,0,0,Stellar Amenities,오,1,0.0,0,91401,0,1,0.0,일,,us,Greater Los Angeles Area,Western US,1,1,1,1.0,0,0
1,1,1,"Energy, Manufacturing, Science and Engineering",0.0,0,0,0,Black Sky Aerospace,오,1,0.0,0,4280,1,1,0.0,일,,,Asia-Pacific (APAC),Australasia,1,1,1,1.0,0,0
1,1,1,"Science and Engineering, Transportation",8.0,0,Seed,0,Evolution Space,사,1,2304500.0,USD,0,0,0,0.0,오,,us,West Coast,Western US,1,1,1,2.0,1,0
1,1,1,"Navigation and Mapping, Science and Engineering, Software, Sustainability, Transportation",1.0,0,Seed,0,SkyGrid,사,1,0.0,USD,78727,0,1,0.0,오,,us,Southern US,Southern US,1,1,1,2.0,0,0
1,0,0,"Hardware, Science and Engineering, Sustainability, Transportation",7.0,0,Pre-Seed,0,Lumi Space,오,1,0.0,USD,N1 9BU,0,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,2.0,1,0
1,1,1,"Media and Entertainment, Professional Services, Transportation",0.0,0,0,0,DigitalBlast,오,1,0.0,0,101-0048,0,0,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,3.0,0,0
0,1,1,Science and Engineering,0.0,0,0,0,Parts Needed Yesterday,오,1,0.0,0,0,1,1,0.0,일,,,0,0,1,1,1,2.0,0,0
1,0,1,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",2.0,0,Pre-Seed,0,VECROS,사,1,318494.0,USD,110016,0,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,1,0
1,0,0,"Design, Hardware, Manufacturing, Science and Engineering",3.0,0,Series A,0,GTL,사,1,3000000000.0,KRW,0,1,0,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,1,1
1,1,1,Science and Engineering,1.0,0,Seed,0,Airborne Motorworks,사,1,1500000.0,USD,99216,1,1,0.0,오,,us,West Coast,Western US,1,1,1,1.0,0,0
1,0,0,"Science and Engineering, Software, Travel and Tourism",3.0,0,Angel,0,GoApron,사,1,400000.0,USD,0,0,0,0.0,일,,us,Greater San Diego Area,Western US,1,1,1,1.0,0,0
1,0,1,"Data and Analytics, Education, Government and Military, Hardware, Information Technology, Manufacturing, Privacy and Security, Professional Services, Science and Engineering, Software",0.0,0,0,0,Zigr,오,1,0.0,0,19977,1,0,0.0,일,,us,East Coast,Southern US,1,1,1,1.0,0,0
1,0,0,"Hardware, Manufacturing, Science and Engineering, Software",0.0,0,0,0,Orion Additive Manufacturing GmbH,오,1,0.0,0,13355,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,Science and Engineering,0.0,0,0,0,TLON SPACE,오,1,0.0,0,1430,1,1,0.0,일,,,Latin America,Latin America,1,1,1,1.0,0,0
1,1,1,"Other, Science and Engineering, Transportation, Travel and Tourism",5.0,0,Series B,0,Hermeus,삼,1,176000000.0,USD,30341,1,1,0.0,오,,us,Greater Atlanta Area,Southern US,1,1,1,3.0,0,1
1,1,0,"Artificial Intelligence (AI), Data and Analytics, Energy, Hardware, Natural Resources, Science and Engineering, Software, Sustainability",4.0,0,Series A,0,Geminus,삼,1,22900000.0,USD,02142,1,1,0.0,오,,us,Greater Boston Area,New England,1,1,1,2.0,1,0
1,0,0,"Biotechnology, Design, Hardware, Science and Engineering, Software",1.0,0,Venture - Series Unknown,0,Hinfact,사,1,4000000.0,EUR,31400,0,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,1,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software, Transportation",2.0,0,Seed,0,SE4,오,1,0.0,USD,111-0053,0,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,0,1,2.0,0,0
1,0,0,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",0.0,0,0,0,"ATRIUS Industries, Inc.",오,1,0.0,0,78701,1,1,0.0,일,,us,Southern US,Southern US,1,1,1,2.0,0,0
1,0,0,Science and Engineering,7.0,0,Seed,0,SmallSpark Space Systems,사,1,3148000.0,GBP,CF24 5HB,0,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,1.0,1,0
1,1,1,"Administrative Services, Design, Hardware, Manufacturing, Science and Engineering, Software, Transportation",1.0,0,Seed,0,EngineerX,사,1,72000.0,EUR,1930,0,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,0,0,"Data and Analytics, Design, Energy, Manufacturing, Science and Engineering, Sustainability, Transportation",1.0,0,0,0,HazelAero,오,1,7700.0,USD,0,1,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",0.0,0,0,0,Exodus Space,오,1,0.0,0,80129,1,1,0.0,일,,us,Greater Denver Area,Western US,1,1,1,1.0,0,0
1,1,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering",0.0,0,0,0,Mapture,오,1,0.0,0,2641 EE,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Agriculture and Farming, Biotechnology, Natural Resources, Science and Engineering, Sustainability",6.0,0,Seed,0,INTERSTELLAR LAB,사,1,8200000.0,USD,19901,1,1,0.0,일,,us,East Coast,Southern US,1,1,1,2.0,1,0
1,0,1,"Data and Analytics, Design, Hardware, Manufacturing, Science and Engineering, Software",3.0,0,Seed,0,NARMA,사,1,1500000000.0,KRW,34133,0,0,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,1
1,1,0,"Community and Lifestyle, Real Estate, Transportation",3.0,0,Seed,0,Aurora Propulsion Technologies,사,1,4086562.0,EUR,02150,0,1,0.0,오,,,European Union (EU),Scandinavia,1,1,1,2.0,0,0
0,0,0,"Commerce and Shopping, Other, Sales and Marketing, Transportation",3.0,0,Series A,0,Beijing VehicleBros,사,1,5087629.0,USD,0,1,0,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,3.0,1,0
1,1,1,"Manufacturing, Science and Engineering",0.0,0,0,0,quub,오,1,0.0,0,17501,1,1,0.0,오,,us,Great Lakes,Northeastern US,1,1,1,2.0,0,0
0,1,1,"Science and Engineering, Transportation",0.0,0,0,0,Expedited Quoting,오,1,0.0,0,92806,1,1,0.0,오,,us,Greater Boston Area,New England,1,1,1,2.0,0,0
1,1,1,"Manufacturing, Science and Engineering, Transportation",1.0,0,Pre-Seed,0,Hudson Space Systems,사,1,425000.0,USD,07030,1,1,0.0,일,,us,Greater New York Area,Northeastern US,1,1,1,1.0,0,0
1,0,0,"Agriculture and Farming, Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",1.0,0,Seed,0,Nordluft Automation,사,1,1582500.0,SEK,11428,1,1,0.0,일,,,European Union (EU),Scandinavia,1,1,1,1.0,0,0
1,0,0,"Agriculture and Farming, Science and Engineering, Software",2.0,0,Seed,0,Dynaspace,오,1,0.0,USD,5006,0,1,0.0,일,,,Nordic Countries,and Africa (EMEA),1,1,1,1.0,0,0
1,0,0,"Apps, Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Hardware, Internet Services, Lending and Investments, Other, Science and Engineering, Software",0.0,0,0,0,nTheta,오,1,0.0,0,0,0,1,0.0,일,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
0,0,1,"Science and Engineering, Transportation",0.0,0,0,0,Air Transportation Technology Inc.,오,1,0.0,0,0,0,1,0.0,일,,,0,0,1,1,1,1.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Health Care, Science and Engineering, Transportation",7.0,0,Seed,0,RigiTech,사,1,150000.0,CHF,1008,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,2.0,1,0
1,1,1,"Data and Analytics, Science and Engineering, Sustainability, Transportation",2.0,0,Seed,0,SpaceAble,사,1,3775000.0,EUR,75 009,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Design, Hardware, Manufacturing, Science and Engineering",5.0,0,Seed,0,M Aerospace RTC,사,1,948622.0,USD,78746,1,1,0.0,일,,us,Southern US,Southern US,1,1,1,2.0,0,0
1,0,0,"Data and Analytics, Transportation",1.0,0,Private Equity,0,Jarmyn Enterprise Space,사,1,100000.0,AUD,5095,1,1,0.0,일,,,Asia-Pacific (APAC),Australasia,1,1,1,2.0,0,0
1,1,1,"Science and Engineering, Transportation",2.0,0,Seed,0,Beyond Earth,오,1,50000.0,USD,94025,1,1,0.0,일,,us,San Francisco Bay Area,West Coast,1,1,1,2.0,0,0
0,1,1,"Science and Engineering, Transportation",0.0,0,0,0,ASAP 3Sixty,오,1,0.0,0,10603,1,1,0.0,일,,us,Greater New York Area,Northeastern US,1,1,1,2.0,0,0
1,0,0,"Science and Engineering, Transportation",0.0,0,0,0,Hypernova Space Technologies,오,1,0.0,0,7130,1,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,0,0,"Hardware, Information Technology, Science and Engineering, Software, Transportation",0.0,0,0,0,Sealertec,오,1,0.0,0,0,0,0,0.0,일,,,Europe,Middle East,1,1,1,1.0,0,0
1,1,1,"Government and Military, Information Technology, Professional Services, Science and Engineering, Transportation",0.0,0,0,0,"Buhler Consulting, LLC",오,1,0.0,0,23112,0,1,0.0,일,,us,East Coast,Southern US,1,1,1,1.0,0,0
1,0,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software, Transportation",3.0,0,Series B,0,PABLO AIR,사,1,31500000000.0,KRW,22013,1,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,4.0,1,1
1,1,1,"Energy, Manufacturing, Science and Engineering, Sustainability, Transportation",8.0,0,Venture - Series Unknown,0,Steelhead Composites,사,1,16394805.0,USD,80401,1,1,0.0,오,,us,Greater Denver Area,Western US,1,1,1,2.0,1,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Health Care, Science and Engineering",2.0,0,Venture - Series Unknown,0,Avion,사,1,4879998.0,USD,94111,1,1,0.0,오,silicon_valley,us,San Francisco Bay Area,Western US,1,1,1,2.0,1,0
1,1,1,"Science and Engineering, Travel and Tourism",6.0,0,Seed,0,Bakuun,사,1,2710000.0,USD,229456,1,1,0.0,일,,,Asia-Pacific (APAC),Southeast Asia,1,1,1,2.0,0,0
1,1,0,"Artificial Intelligence (AI), Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software, Transportation",1.0,0,Venture - Series Unknown,0,LIFT ME OFF,오,1,0.0,USD,WC2H 9JQ,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,1,0,"Consumer Electronics, Hardware, Internet Services, Mobile, Privacy and Security, Science and Engineering, Software",1.0,0,Seed,0,"Hex Five Security, Inc.",사,1,770000.0,USD,0,0,1,0.0,오,,us,San Francisco Bay Area,West Coast,1,1,1,1.0,0,0
0,0,0,"Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Science and Engineering, Transportation",0.0,0,0,0,StocksPhi,오,1,0.0,0,0,0,1,0.0,일,,,0,0,1,1,1,1.0,0,0
1,0,0,"Consumer Electronics, Hardware, Science and Engineering",0.0,0,0,0,Visign Space Tech,오,1,0.0,0,1309,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Manufacturing, Platforms, Science and Engineering, Software",5.0,0,Venture - Series Unknown,0,First Resonance,삼,1,19300000.0,USD,90017,0,1,0.0,오,,us,Greater Los Angeles Area,Western US,1,1,1,2.0,1,0
1,1,0,"Hardware, Science and Engineering, Transportation",3.0,0,Venture - Series Unknown,0,Rocket Factory Augsburg,사,1,37255805.0,USD,86153,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,4.0,1,0
1,1,1,"Natural Resources, Science and Engineering",3.0,0,Seed,0,Helios,사,1,6000000.0,USD,4486400,0,1,0.0,오,,,Europe,Middle East,1,1,1,2.0,1,0
1,1,1,"Other, Science and Engineering, Transportation",7.0,0,Series C,0,Skyroot Aerospace,사,1,95097781.0,USD,500084,0,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,4.0,1,0
1,1,0,"Hardware, Manufacturing, Software, Transportation",4.0,0,Series A,0,Ark Edge Space,사,1,2705000000.0,JPY,0,0,0,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,1
1,1,1,"Blockchain and Cryptocurrency, Information Technology, Other, Professional Services, Transportation",0.0,0,0,0,Spacewink,오,1,0.0,0,262501,0,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,3.0,0,0
1,1,0,"Education, Hardware, Science and Engineering, Software",1.0,0,Angel,0,VRnam,오,1,200000.0,EUR,31770,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,0,1,1.0,0,0
1,0,0,"Artificial Intelligence (AI), Data and Analytics, Design, Government and Military, Information Technology, Science and Engineering, Software, Transportation",3.0,0,Pre-Seed,0,Awayr A.I.,사,1,135000.0,USD,02139,0,1,0.0,일,,us,Greater Boston Area,New England,1,1,1,1.0,0,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software, Sustainability",3.0,0,0,0,Modularity Grid,사,1,1943049.0,USD,31770,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,0,1,"Science and Engineering, Sustainability, Transportation, Travel and Tourism",2.0,0,0,0,Elfly Group,사,1,10400000.0,USD,5017,0,1,0.0,일,,,Nordic Countries,and Africa (EMEA),1,1,1,2.0,1,0
1,0,1,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Privacy and Security, Science and Engineering, Software",2.0,0,0,0,"Armaments Research Company, Inc.",사,1,1674994.0,USD,0,0,1,0.0,일,,us,Washington DC Metro Area,Southern US,1,1,1,2.0,0,0
1,0,0,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software",2.0,0,Seed,0,Foviatech GmbH,사,1,1068000.0,EUR,20097,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Science and Engineering, Software, Transportation",4.0,0,Venture - Series Unknown,0,teTra aviation,사,1,550000000.0,JPY,0,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,1
1,1,1,"Consumer Electronics, Hardware, Internet Services, Manufacturing, Real Estate, Science and Engineering, Transportation",1.0,0,Pre-Seed,0,"GreenIPCore, PlusQO Corporation Pvt. Ltd.",사,1,60000.0,USD,201310,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,0,"Consumer Electronics, Consumer Goods, Energy, Government and Military, Hardware, Other, Real Estate, Science and Engineering, Software, Sustainability, Transportation",0.0,0,0,0,Airserve Initiatives,오,1,0.0,0,500032,1,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
0,1,1,"Science and Engineering, Transportation",0.0,0,0,0,Plane Parts 360,오,1,0.0,0,0,1,1,0.0,오,,,0,0,1,1,1,3.0,0,0
